,0,1,i,j,dist
1261,0.1133394837379455,0.8866605162620544,23,21,-554.7566782364161
1262,0.2462847828865051,0.7537152171134949,24,21,-329.4091525484895
1263,0.9998025298118592,0.0001974422048078,25,21,-104.06162686056291
1264,0.9996638298034668,0.0003361249982845,26,21,121.28589882736362
1265,0.9999338388442992,6.613635923713446e-05,27,21,346.6334245152902
1266,0.9958447813987732,0.0041552670300006,28,21,571.9809502032167
1267,0.7005554437637329,0.2994445264339447,29,21,797.3284758911433
1268,0.9999852180480956,1.478081594541436e-05,30,21,960.9724619446356
1269,0.999830722808838,0.0001693058002274,31,21,1109.7426073175852
1270,0.9999959468841552,4.098731096746633e-06,32,21,1258.5127526905349
1271,0.9999266862869264,7.332696986850351e-05,33,21,1407.2828980634845
1272,0.986936628818512,0.0130633432418107,34,21,1556.053043436434
1273,0.7444665431976318,0.2555334568023681,35,21,1704.8231888093837
1274,0.9999488592147828,5.1095965318381786e-05,36,21,1853.5933341823334
1275,0.9931192398071288,0.0068808011710643,37,21,2002.363479555283
1276,0.0862645059823989,0.9137355089187622,38,21,2151.1336249282326
1277,0.033483050763607,0.96651691198349,39,21,2299.9037703011822
1278,0.9336362481117249,0.0663637071847915,40,21,2448.673915674132
1279,0.9994545578956604,0.0005454252823255,41,21,2597.4440610470815
1280,0.9983038902282716,0.0016960387583822,42,21,2746.214206420031
1281,0.9268765449523926,0.0731235072016716,43,21,2894.9843517929808
1282,0.9978895783424376,0.0021103755570948,44,21,3043.7544971659304
1283,0.9873866438865662,0.0126133821904659,45,21,3192.52464253888
1284,0.9997082352638244,0.0002917208475992,46,21,3342.4100586253626
1285,0.9996782541275024,0.0003217342600692,47,21,3502.4826908922764
1286,0.999951958656311,4.806834476767108e-05,48,21,3673.4366742874445
1287,0.9997184872627258,0.0002814705076161,49,21,3853.8242046050827
1288,0.989266276359558,0.0107337804511189,50,21,4042.3825895132686
1289,0.9980416297912598,0.001958345528692,51,21,4238.021354358659
1290,0.994914412498474,0.0050855567678809,52,21,4255.303059185328
1291,0.9966199398040771,0.0033800366800278,53,21,4090.721717782659
1292,0.9924113750457764,0.0075886230915784,54,21,3926.140376379991
1293,0.8784490823745728,0.1215509101748466,55,21,3761.5590349773224
1294,0.9997734427452089,0.0002265983057441,56,21,3596.977693574654
1295,0.9982890486717224,0.0017108820611611,57,21,3432.396352171986
1296,0.9999829530715942,1.708913259790279e-05,58,21,3267.8150107693177
1297,0.9931281805038452,0.0068717976100742,59,21,3103.2336693666493
1298,0.9921603798866272,0.0078396275639534,60,21,2938.652327963981
1299,0.9971936941146852,0.0028062472119927,61,21,2774.0709865613126
1300,0.999810516834259,0.0001894724555313,62,21,2609.489645158644
1301,0.9999035596847534,9.646305989008396e-05,63,21,2444.9083037559762
1302,0.9960741996765136,0.0039258599281311,64,21,2273.372923164688
1303,0.999030828475952,0.0009691349696367,65,21,2066.7770668761445
1304,0.9968475699424744,0.0031523620709776,66,21,1860.1812105876008
1305,0.9993128776550292,0.0006871317746117,67,21,1653.585354299057
1306,0.9998847246170044,0.0001152643962996,68,21,1446.9894980105132
1307,0.9999818801879884,1.810343746910803e-05,69,21,1240.3936417219697
1308,0.9999878406524658,1.2161274753452744e-05,70,21,1033.797785433426
1309,0.992536187171936,0.0074638435617089,71,21,827.2019291448822
1310,0.999997854232788,2.096573780363542e-06,72,21,620.6060728563385
1311,0.9996349811553956,0.0003649671562016,73,21,414.0102165677948
1312,1.0,1.1451548154184366e-08,74,21,207.41436027925116
1313,1.0,4.921840712768244e-09,75,21,0.8185039907074367
1314,1.0,1.1245629536089931e-13,76,21,-205.77735229783627
1315,0.9621605277061462,0.0378394946455955,3,22,-5183.17526461623
1316,0.2877081036567688,0.7122918963432312,4,22,-4957.827738928303
1317,0.999562919139862,0.0004370555980131,5,22,-4732.4802132403765
1318,0.9950226545333862,0.0049773268401622,6,22,-4507.13268755245
1319,0.993714153766632,0.0062858504243195,7,22,-4281.785161864524
1320,0.999976396560669,2.3621674699825235e-05,8,22,-4056.437636176597
1321,0.9992094039916992,0.0007905101520009,9,22,-3831.0901104886707
1322,0.999957799911499,4.22298107878305e-05,10,22,-3605.742584800744
1323,0.9441201686859132,0.0558798164129257,11,22,-3380.3950591128173
1324,0.9999369382858276,6.308591400738806e-05,12,22,-3155.047533424891
1325,0.969072699546814,0.0309273600578308,13,22,-2929.7000077369644
1326,0.60380619764328,0.3961938321590423,14,22,-2704.352482049038
1327,0.994274914264679,0.0057250270619988,15,22,-2479.0049563611115
1328,0.979094922542572,0.020905140787363,16,22,-2253.657430673185
1329,0.6067842841148376,0.3932157456874847,17,22,-2028.3099049852583
1330,0.9599289894104004,0.0400709807872772,18,22,-1802.9623792973318
1331,0.654116690158844,0.3458833396434784,19,22,-1577.6148536094054
1332,0.9678377509117126,0.0321622639894485,20,22,-1352.2673279214787
1333,0.9946503043174744,0.0053497422486543,21,22,-1126.9198022335522
1334,0.7293621301651001,0.2706378698348999,22,22,-901.5722765456255
1335,0.8704714775085449,0.129528596997261,23,22,-676.2247508576991
1336,0.9843798875808716,0.01562010217458,24,22,-450.8772251697725
1337,0.9999876022338868,1.237558899447322e-05,25,22,-225.52969948184594
1338,0.9999995231628418,5.164170033822302e-07,26,22,-0.18217379391938393
1339,0.9971984624862672,0.0028015293646603,27,22,225.16535189400716
1340,0.9375020265579224,0.0624979883432388,28,22,450.5128775819337
1341,0.9993886947631836,0.0006113278213888,29,22,603.8673846814447
1342,1.0,2.57349910270932e-08,30,22,752.6375300543943
1343,0.9999868869781494,1.3118422430125063e-05,31,22,901.407675427344
1344,0.9637572765350342,0.0362427197396755,32,22,1050.1778208002936
1345,0.877246081829071,0.1227539330720901,33,22,1198.9479661732432
1346,0.996533989906311,0.0034660480450838,34,22,1347.7181115461929
1347,0.3313627541065216,0.6686372756958008,35,22,1496.4882569191425
1348,0.9970218539237976,0.0029781572520732,36,22,1645.2584022920921
1349,0.7938678860664368,0.2061321139335632,37,22,1794.0285476650417
1350,0.0097543913871049,0.9902455806732178,38,22,1942.7986930379914
1351,0.4760452806949615,0.5239546895027161,39,22,2091.568838410941
1352,0.9721264243125916,0.0278736371546983,40,22,2240.338983783891
1353,0.9969432950019836,0.0030566523782908,41,22,2389.1091291568405
1354,0.8016000986099243,0.198399931192398,42,22,2537.87927452979
1355,0.9880945086479188,0.0119054587557911,43,22,2686.6494199027393
1356,0.9998120665550232,0.0001879260235,44,22,2835.4195652756894
1357,0.9987912774086,0.0012087961658835,45,22,2984.30980295277
1358,0.9964884519577026,0.0035115801729261,46,22,3141.7690876319984
1359,0.9989396929740906,0.0010603697737678,47,22,3311.554468825781
1360,0.99849534034729,0.0015046627959236,48,22,3491.8684110372774
1361,0.9886187314987184,0.0113812545314431,49,22,3681.1640821892197
1362,0.9905126690864564,0.0094873802736401,50,22,3878.126480660475
1363,0.9999843835830688,1.5665778846596368e-05,51,22,4081.6458690092163
1364,0.9969454407691956,0.0030546043999493,52,22,4290.7096883786
1365,0.9895023107528688,0.0104976966977119,53,22,4286.805837644769
1366,0.999061644077301,0.0009383623255416,54,22,4122.224496242101
1367,0.9964410662651062,0.0035589411854743,55,22,3957.6431548394326
1368,0.977373480796814,0.022626532241702,56,22,3793.061813436764
1369,0.9996674060821532,0.000332601746777,57,22,3628.480472034096
1370,0.9999954700469972,4.54469227406662e-06,58,22,3463.8991306314274
1371,0.9996676445007324,0.0003324071294628,59,22,3299.317789228759
1372,0.5054905414581299,0.4945094883441925,60,22,3134.736447826091
1373,0.976484715938568,0.0235152821987867,61,22,2970.1551064234227
1374,0.9997908473014832,0.0002091391652356,62,22,2805.5737650207543
1375,0.9984158277511596,0.0015841707354411,63,22,2631.1446775468216
1376,0.9995612502098083,0.0004387683875393,64,22,2424.5488212582777
1377,0.9992795586586,0.0007204967550933,65,22,2217.952964969734
1378,0.9999679327011108,3.208432826795615e-05,66,22,2011.3571086811903
1379,0.9997130036354064,0.0002869309100788,67,22,1804.7612523926468
1380,0.934110164642334,0.0658898502588272,68,22,1598.165396104103
1381,0.9921444654464722,0.0078555876389145,69,22,1391.5695398155592
1382,0.9999912977218628,8.709780559001956e-06,70,22,1184.9736835270155
1383,0.9999995231628418,5.14528323947161e-07,71,22,978.3778272384718
1384,0.9999998807907104,1.7223224801909964e-07,72,22,771.7819709499281
1385,1.0,1.2014481076683126e-10,73,22,565.1861146613845
1386,0.9999955892562866,4.4568878365680575e-06,74,22,358.59025837284076
1387,1.0,1.8221989250832852e-08,75,22,151.99440208429706
1388,1.0,6.637001365161764e-11,76,22,-54.60145420424663
1389,1.0,2.130159160174117e-08,77,22,-261.19731049279034
1390,0.9999992847442628,6.717711471537768e-07,3,23,-5304.643337237513
1391,0.9999679327011108,3.2058207580121234e-05,4,23,-5079.295811549587
1392,0.9524394869804382,0.0475604757666587,5,23,-4853.94828586166
1393,0.8446619510650635,0.1553380489349365,6,23,-4628.600760173734
1394,0.5515802502632141,0.4484197497367859,7,23,-4403.253234485806
1395,0.946476936340332,0.0535231158137321,8,23,-4177.905708797881
1396,0.8578386902809143,0.1421613246202469,9,23,-3952.5581831099535
1397,0.9999943971633912,5.655015684169484e-06,10,23,-3727.210657422027
1398,0.9660624265670776,0.0339375883340835,11,23,-3501.8631317341005
1399,0.9999998807907104,6.645738892530062e-08,12,23,-3276.515606046174
1400,0.9999970197677612,3.021987367901602e-06,13,23,-3051.1680803582476
1401,0.9999793767929076,2.068113099085167e-05,14,23,-2825.820554670321
1402,1.0,8.427554210044264e-10,15,23,-2600.473028982394
1403,0.9976314306259156,0.002368499757722,16,23,-2375.1255032944678
1404,0.9731431603431702,0.0268568787723779,17,23,-2149.7779776065413
1405,0.9405035376548768,0.0594964697957038,18,23,-1924.4304519186148
1406,0.9992331266403198,0.0007668699254281,19,23,-1699.0829262306881
1407,0.911506414413452,0.0884936153888702,20,23,-1473.7354005427617
1408,0.9938289523124696,0.0061710476875305,21,23,-1248.3878748548352
1409,0.9999998807907104,1.496549657531432e-07,22,23,-1023.0403491669085
1410,0.9967281818389891,0.0032717629801481,23,23,-797.6928234789821
1411,0.399229347705841,0.6007707118988037,24,23,-572.3452977910555
1412,0.9999916553497314,8.301593879878055e-06,25,23,-346.99777210312897
1413,0.9994576573371888,0.0005423511029221,26,23,-121.6502464152024
1414,0.9423341751098632,0.05766586586833,27,23,97.9921620453043
1415,0.9999146461486816,8.53469900903292e-05,28,23,246.76230741825393
1416,0.9995169639587402,0.0004830643010791,29,23,395.5324527912035
1417,0.9783817529678344,0.0216182358562946,30,23,544.3025981641532
1418,0.9895659685134888,0.0104340119287371,31,23,693.0727435371028
1419,0.8721105456352234,0.1278894692659378,32,23,841.8428889100525
1420,0.9995631575584412,0.0004368415102362,33,23,990.6130342830021
1421,0.9890087246894836,0.0109913125634193,34,23,1139.3831796559516
1422,0.990595817565918,0.0094041721895337,35,23,1288.1533250289012
1423,0.998557984828949,0.0014419668586924,36,23,1436.9234704018509
1424,0.9997612833976746,0.0002387337444815,37,23,1585.6936157748005
1425,0.1411803364753723,0.8588196635246277,38,23,1734.4637611477501
1426,0.4291625320911407,0.5708374977111816,39,23,1883.2339065206997
1427,0.9999226331710817,7.738616113783792e-05,40,23,2032.0040518936494
1428,0.9713321328163148,0.0286678690463304,41,23,2180.774197266599
1429,0.996828019618988,0.0031719801481813,42,23,2329.5443426395486
1430,0.999952793121338,4.718372656498104e-05,43,23,2478.3144880124983
1431,0.9999611377716064,3.880289659718983e-05,44,23,2627.084633385448
1432,0.9998921155929564,0.0001079233188647,45,23,2781.3998274250325
1433,0.998695433139801,0.0013046166859567,46,23,2949.7106637770426
1434,0.8579158782958984,0.1420840770006179,47,23,3129.9317883941176
1435,0.9994215965270996,0.0005783686647191,48,23,3320.1242446631422
1436,0.996526062488556,0.0034739461261779,49,23,3518.6714822500835
1437,0.9917455315589904,0.0082545392215251,50,23,3724.237505852708
1438,0.9988338351249696,0.0011662241304293,51,23,3934.654477646464
1439,0.9884610176086426,0.0115389674901962,52,23,4145.45664216477
1440,0.9983797073364258,0.0016203408595174,53,23,4356.258806683076
1441,0.9975920915603638,0.0024079149588942,54,23,4318.308616104211
1442,0.9999947547912598,5.303194939187961e-06,55,23,4153.727274701542
1443,0.9666755199432372,0.0333245284855365,56,23,3989.1459332988743
1444,0.9968107342720032,0.0031892720144242,57,23,3824.564591896206
1445,0.9999886751174928,1.1359773452568334e-05,58,23,3659.9832504935375
1446,0.9999977350234984,2.2566325696971035e-06,59,23,3495.401909090869
1447,0.9209533929824828,0.0790466517210006,60,23,3330.820567688201
1448,0.860968291759491,0.139031708240509,61,23,3166.239226285533
1449,0.9976927042007446,0.0023073458578437,62,23,2988.916431928955
1450,0.9866418838500975,0.0133581394329667,63,23,2782.3205756404113
1451,0.9990814924240112,0.0009184906957671,64,23,2575.7247193518674
1452,0.9970064759254456,0.002993527567014,65,23,2369.1288630633235
1453,0.9801744222640992,0.0198256205767393,66,23,2162.53300677478
1454,0.9989169836044312,0.0010830800747498,67,23,1955.9371504862363
1455,0.999987244606018,1.2755696843669284e-05,68,23,1749.3412941976926
1456,0.0096834963187575,0.9903165698051452,69,23,1542.745437909149
1457,0.9972671270370485,0.0027329325675964,70,23,1336.1495816206052
1458,0.9998871088027954,0.0001128571966546,71,23,1129.5537253320615
1459,0.9999996423721312,3.580665861591115e-07,72,23,922.9578690435178
1460,0.9980549812316896,0.0019450114341452,73,23,716.3620127549741
1461,0.9999977350234984,2.3026420876703924e-06,74,23,509.7661564664304
1462,1.0,1.2639578272910512e-10,75,23,303.1703001778867
1463,1.0,2.540685173357815e-08,76,23,96.574443889343
1464,1.0,1.4977226570067614e-08,77,23,-110.0214123992007
1465,0.9999988079071044,1.2202226571389474e-06,3,24,-5426.111409858796
1466,0.5701055526733398,0.4298944473266601,4,24,-5200.7638841708695
1467,0.9965123534202576,0.003487684065476,5,24,-4975.416358482943
1468,0.9961525797843932,0.0038474407047033,6,24,-4750.0688327950165
1469,0.1551236361265182,0.8448763489723206,7,24,-4524.72130710709
1470,0.9359055161476136,0.0640945211052894,8,24,-4299.373781419163
1471,0.4514988660812378,0.5485011339187622,9,24,-4074.0262557312367
1472,0.9999107122421264,8.924782741814852e-05,10,24,-3848.67873004331
1473,0.9483803510665894,0.051619678735733,11,24,-3623.3312043553838
1474,0.9647059440612792,0.0352940708398819,12,24,-3397.983678667457
1475,0.999916672706604,8.336533210240304e-05,13,24,-3172.636152979531
1476,0.9757248163223268,0.0242751371115446,14,24,-2947.288627291604
1477,0.2539629340171814,0.7460370659828186,15,24,-2721.9411016036775
1478,0.999984860420227,1.5104755220818332e-05,16,24,-2496.593575915751
1479,0.999891996383667,0.0001079449211829,17,24,-2271.2460502278245
1480,0.9998873472213744,0.0001126315401052,18,24,-2045.8985245398978
1481,0.3831016421318054,0.6168982982635498,19,24,-1820.5509988519711
1482,0.9999599456787108,3.999699765699916e-05,20,24,-1595.2034731640447
1483,0.9962713718414308,0.0037285692524164,21,24,-1369.8559474761182
1484,0.9969242215156556,0.0030757498461753,22,24,-1144.5084217881915
1485,0.999998927116394,1.0212527286057591e-06,23,24,-919.1608961002651
1486,0.954356014728546,0.0456439740955829,24,24,-693.8133704123385
1487,0.9999994039535522,6.232094165170565e-07,25,24,-468.46584472441197
1488,0.998699188232422,0.0013007362140342,26,24,-260.2095309553438
1489,0.9793186783790588,0.0206812676042318,27,24,-110.3427698449369
1490,0.8467897176742554,0.1532102823257446,28,24,38.42737552801273
1491,0.9450550079345704,0.0549449361860752,29,24,187.19752090096236
1492,0.2067544609308242,0.7932455539703369,30,24,335.967666273912
1493,0.5781849026679993,0.4218150973320007,31,24,484.73781164686164
1494,0.5084012746810913,0.4915987551212311,32,24,633.5079570198112
1495,0.9980864524841307,0.0019136045593768,33,24,782.278102392761
1496,0.4678065776824951,0.5321934819221497,34,24,931.0482477657105
1497,0.9732354283332824,0.0267646126449108,35,24,1079.8183931386602
1498,0.2239166647195816,0.7760833501815796,36,24,1228.5885385116098
1499,0.9839071035385132,0.0160928890109062,37,24,1377.3586838845595
1500,0.647766649723053,0.352233350276947,38,24,1526.128829257509
1501,0.9981217980384828,0.0018781429389491,39,24,1674.8989746304585
1502,0.9988633394241332,0.0011367254192009,40,24,1823.6691200034084
1503,0.9982835054397584,0.001716518192552,41,24,1972.4392653763578
1504,0.9928323030471802,0.0071677006781101,42,24,2121.2094107493076
1505,0.9977656602859496,0.0022343252785503,43,24,2269.9795561222572
1506,0.998588502407074,0.0014114205259829,44,24,2421.5286494278776
1507,0.9996508359909058,0.0003491776587907,45,24,2587.9213666570317
1508,0.9996895790100098,0.0003104388015344,46,24,2768.0218568501223
1509,0.9996829032897948,0.0003170949348714,47,24,2959.3284711231363
1510,0.9970598816871644,0.0029400966595858,48,24,3159.8064814162276
1511,0.9793899655342102,0.0206101164221763,49,24,3367.797102396022
1512,0.9934757351875304,0.0065242578275501,50,24,3578.599266914328
1513,0.9993624091148376,0.0006376064266078,51,24,3789.4014314326337
1514,0.978509485721588,0.0214905943721532,52,24,4000.2035959509394
